year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1496.00,281.00,103.42,1.28,108.21,3.36,64.73,10.00,5.00,18797.00,8854.00,139.00,3713.00,112.00,5979.00
2022,3,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1155.00,220.00,69.97,9.80,74.67,0.31,65.25,7.00,5.00,10830.00,3933.00,487.00,2606.00,11.00,3793.00
2022,3,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2563.00,403.00,158.56,12.90,106.93,6.65,117.96,10.00,3.00,29171.00,12827.00,970.00,4075.00,210.00,11089.00
2022,3,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",2073.00,462.00,128.49,5.78,212.46,2.63,112.63,92.00,26.00,27743.00,7192.00,540.00,11722.00,153.00,8136.00
2022,3,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1508.00,378.00,96.83,7.03,176.71,2.72,94.70,12.00,5.00,21100.00,5103.00,485.00,8979.00,71.00,6462.00
2022,3,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5378.00,1252.00,299.82,31.29,582.99,6.83,331.07,43.00,7.00,97608.00,35630.00,2630.00,26922.00,325.00,32101.00
2022,3,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",320.00,55.00,24.27,2.62,9.78,0.07,18.26,0.00,1.00,2934.00,1138.00,188.00,335.00,2.00,1271.00
2022,3,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4214.00,643.00,202.82,15.62,193.36,5.39,225.81,40.00,9.00,46403.00,19046.00,1692.00,7080.00,210.00,18375.00
2022,3,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2683.00,429.00,156.50,9.03,111.62,4.00,147.85,20.00,5.00,29351.00,12350.00,475.00,3995.00,177.00,12354.00
2022,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4399.00,560.00,219.68,11.26,173.78,3.16,152.12,13.00,3.00,36227.00,18568.00,532.00,5559.00,135.00,11433.00
2022,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",631.00,107.00,40.73,3.12,26.10,0.00,37.06,3.00,1.00,5916.00,2044.00,359.00,871.00,0.00,2642.00
2022,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",380.00,79.00,32.34,0.52,22.30,0.58,23.27,2.00,0.00,4419.00,2147.00,34.00,629.00,15.00,1594.00
2022,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",743.00,125.00,48.02,4.94,26.65,0.07,45.31,5.00,1.00,6006.00,2286.00,304.00,892.00,3.00,2521.00
2022,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",308.00,48.00,17.00,0.55,6.03,0.19,24.23,2.00,1.00,2645.00,1064.00,19.00,162.00,4.00,1396.00
2022,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1188.00,278.00,81.80,4.20,123.02,1.20,67.78,22.00,3.00,14906.00,4025.00,507.00,5880.00,56.00,4438.00
2022,2,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",614.00,116.00,56.97,5.37,23.81,0.69,29.16,35.00,0.00,6862.00,3440.00,855.00,861.00,27.00,1679.00
2022,2,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1266.00,263.00,88.54,7.43,97.69,0.00,69.34,127.00,0.00,15859.00,6119.00,562.00,3439.00,0.00,5739.00
2022,2,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",611.00,128.00,39.93,3.46,22.03,0.00,62.58,46.00,0.00,8603.00,2917.00,437.00,966.00,0.00,4283.00
2022,2,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1590.00,314.00,102.24,8.30,83.22,2.00,118.25,162.00,1.00,21923.00,7427.00,647.00,3722.00,44.00,10083.00
2022,2,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",252.00,43.00,23.35,2.39,6.60,0.00,10.66,20.00,0.00,2893.00,1503.00,360.00,298.00,0.00,732.00
2022,2,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",7285.00,1254.00,416.70,29.35,394.14,8.08,405.71,377.00,5.00,89443.00,41972.00,2569.00,14089.00,299.00,30514.00
2022,2,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",1974.00,426.00,145.68,9.73,103.02,2.00,165.56,132.00,8.00,30417.00,11260.00,794.00,4393.00,77.00,13893.00
2022,2,AA,American Airlines Network,DEN,"Denver, CO: Denver International",708.00,127.00,63.98,4.30,36.51,0.00,22.21,58.00,0.00,8035.00,4397.00,631.00,1454.00,0.00,1553.00
2022,2,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",10480.00,1475.00,536.97,56.99,377.97,6.44,496.63,1565.00,29.00,128813.00,56074.00,8899.00,17346.00,371.00,46123.00
2022,2,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",287.00,62.00,29.57,1.65,11.38,0.00,19.40,40.00,0.00,3218.00,1516.00,59.00,311.00,0.00,1332.00
2022,2,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",562.00,142.00,49.98,3.85,52.85,1.89,33.43,50.00,0.00,7638.00,3280.00,318.00,2116.00,92.00,1832.00
2022,2,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",592.00,94.00,27.96,5.26,35.71,0.86,24.21,37.00,1.00,5335.00,1720.00,627.00,1323.00,30.00,1635.00
2022,2,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",153.00,16.00,11.45,0.00,0.42,0.00,4.13,12.00,0.00,752.00,425.00,0.00,9.00,0.00,318.00
2022,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",478.00,102.00,51.09,1.77,17.69,0.00,31.45,41.00,1.00,5816.00,2633.00,187.00,780.00,0.00,2216.00
2022,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1340.00,316.00,110.15,4.66,134.10,4.89,62.20,65.00,1.00,21124.00,8941.00,392.00,5078.00,266.00,6447.00
2022,2,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1058.00,217.00,86.56,9.72,61.66,0.78,58.27,64.00,2.00,14533.00,5730.00,1265.00,2477.00,97.00,4964.00
2022,2,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2426.00,461.00,194.10,17.02,128.41,4.94,116.53,106.00,5.00,40561.00,20289.00,1611.00,4829.00,267.00,13565.00
2022,2,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1880.00,540.00,170.48,20.68,199.08,1.52,148.24,155.00,1.00,40769.00,13012.00,3393.00,10400.00,64.00,13900.00
2022,2,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1337.00,282.00,124.18,9.66,75.44,0.35,72.37,75.00,2.00,18206.00,8271.00,1190.00,3000.00,14.00,5731.00
2022,2,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4998.00,1323.00,399.22,40.78,550.44,5.35,327.21,260.00,8.00,101443.00,38679.00,6377.00,23383.00,195.00,32809.00
2022,2,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",269.00,59.00,22.35,1.41,19.68,0.45,15.10,26.00,1.00,3138.00,1187.00,412.00,657.00,9.00,873.00
2022,2,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3555.00,828.00,239.69,29.09,323.95,4.42,230.85,264.00,13.00,67152.00,21650.00,4386.00,19057.00,141.00,21918.00
2022,2,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2416.00,446.00,175.78,8.44,132.94,0.00,128.84,101.00,1.00,31269.00,14081.00,1460.00,4690.00,0.00,11038.00
2022,2,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3800.00,666.00,261.75,28.78,210.61,4.69,160.17,200.00,6.00,61799.00,36612.00,3281.00,7273.00,195.00,14438.00
2022,2,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",557.00,107.00,43.88,6.21,36.16,0.00,20.76,40.00,1.00,8004.00,3290.00,1161.00,1414.00,0.00,2139.00
2022,2,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",349.00,66.00,38.40,4.66,14.24,0.00,8.71,24.00,0.00,3256.00,2055.00,244.00,446.00,0.00,511.00
2022,2,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",650.00,123.00,45.24,8.26,41.55,0.11,27.84,44.00,1.00,6522.00,2514.00,880.00,1409.00,2.00,1717.00
2022,2,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",248.00,46.00,25.02,1.81,7.52,0.00,11.65,25.00,0.00,2705.00,1499.00,261.00,257.00,0.00,688.00
2022,2,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1024.00,216.00,96.86,5.47,50.66,1.20,61.81,70.00,1.00,13553.00,5451.00,1100.00,1712.00,69.00,5221.00
2022,1,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",673.00,107.00,48.02,2.48,25.67,1.71,29.12,13.00,1.00,6079.00,2855.00,96.00,1032.00,76.00,2020.00
2022,1,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1394.00,217.00,94.48,3.74,62.63,0.00,56.15,47.00,0.00,15632.00,7132.00,318.00,1997.00,0.00,6185.00
2022,1,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",616.00,94.00,41.31,1.77,14.15,0.07,36.70,23.00,2.00,6399.00,2776.00,118.00,657.00,2.00,2846.00
2022,1,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1745.00,239.00,98.60,6.80,54.28,0.69,78.63,156.00,3.00,17105.00,7304.00,365.00,2119.00,18.00,7299.00
2022,1,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",267.00,55.00,26.32,2.05,10.00,0.00,16.63,8.00,0.00,2353.00,793.00,109.00,319.00,0.00,1132.00
2022,1,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",7810.00,881.00,343.35,42.16,218.02,4.07,273.40,536.00,3.00,81773.00,39583.00,5798.00,8416.00,154.00,27822.00
2022,1,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2180.00,357.00,113.07,9.72,104.56,0.33,129.32,202.00,12.00,22097.00,9550.00,718.00,4226.00,22.00,7581.00
2022,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",769.00,126.00,60.07,1.79,34.83,0.12,29.19,13.00,0.00,8088.00,4189.00,71.00,1173.00,4.00,2651.00
2022,1,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11245.00,1211.00,473.53,45.53,222.40,5.46,464.08,212.00,3.00,110620.00,57206.00,5942.00,8663.00,191.00,38618.00
2022,1,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",302.00,51.00,27.47,1.05,7.02,0.65,14.81,11.00,0.00,2896.00,1400.00,104.00,304.00,28.00,1060.00
2022,1,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",590.00,113.00,43.42,3.33,32.03,0.09,34.13,56.00,0.00,5573.00,2208.00,127.00,1117.00,7.00,2114.00
2022,1,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",617.00,82.00,29.69,2.04,26.88,0.30,23.08,27.00,1.00,5410.00,2471.00,157.00,1095.00,15.00,1672.00
2022,1,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",117.00,19.00,11.59,0.00,0.81,0.00,6.60,4.00,0.00,925.00,539.00,0.00,33.00,0.00,353.00
2022,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",484.00,74.00,33.02,0.91,20.15,0.00,19.92,9.00,3.00,5507.00,2814.00,98.00,1054.00,0.00,1541.00
2022,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1471.00,187.00,71.26,3.89,55.55,2.66,53.63,141.00,2.00,12185.00,5560.00,239.00,1769.00,60.00,4557.00
2022,1,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1123.00,120.00,59.83,2.63,22.39,3.48,31.66,24.00,4.00,7067.00,4038.00,126.00,714.00,104.00,2085.00
2022,1,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2659.00,332.00,154.88,14.37,68.36,2.07,92.32,72.00,1.00,28288.00,13584.00,991.00,3263.00,84.00,10366.00
2022,1,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",2051.00,365.00,145.25,11.30,117.62,1.96,88.88,230.00,1.00,22572.00,8810.00,2005.00,4736.00,107.00,6914.00
2022,1,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1450.00,218.00,87.53,8.61,60.16,0.00,61.70,37.00,0.00,11828.00,5142.00,793.00,2454.00,0.00,3439.00
2022,1,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5475.00,1283.00,380.42,28.21,537.74,5.19,331.44,235.00,8.00,99234.00,43103.00,2182.00,20646.00,257.00,33046.00
2022,1,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",284.00,42.00,26.18,0.45,6.22,0.00,9.14,4.00,0.00,2462.00,1677.00,59.00,244.00,0.00,482.00
2022,1,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3906.00,517.00,177.40,18.90,135.14,3.48,182.07,210.00,6.00,38412.00,15295.00,2328.00,5721.00,87.00,14981.00
2022,1,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2434.00,372.00,141.44,10.03,103.56,1.62,115.35,119.00,3.00,28381.00,12408.00,861.00,3736.00,47.00,11329.00
2022,1,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3907.00,337.00,168.61,8.72,73.15,3.22,83.30,67.00,1.00,30905.00,18808.00,733.00,2384.00,93.00,8887.00
2022,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",617.00,49.00,25.47,1.57,10.59,0.00,11.36,14.00,1.00,2721.00,1573.00,107.00,396.00,0.00,645.00
2022,1,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",408.00,60.00,32.80,1.74,9.98,0.64,14.84,5.00,4.00,4152.00,2534.00,119.00,490.00,16.00,993.00
2022,1,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",682.00,83.00,36.89,3.21,15.51,1.00,26.39,27.00,3.00,4058.00,2023.00,113.00,514.00,36.00,1372.00
2022,1,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",281.00,37.00,20.90,1.27,8.26,0.00,6.58,3.00,0.00,2184.00,1455.00,43.00,317.00,0.00,369.00
2022,1,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1097.00,192.00,74.37,2.92,48.84,1.45,64.42,34.00,0.00,10736.00,4278.00,140.00,1889.00,55.00,4374.00
2021,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",718.00,130.00,60.90,0.00,19.44,1.87,47.79,1.00,0.00,10649.00,4739.00,0.00,556.00,42.00,5312.00
2021,12,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1386.00,247.00,85.45,1.66,64.38,0.55,94.95,8.00,1.00,13839.00,5812.00,285.00,2192.00,16.00,5534.00
2021,12,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",715.00,107.00,42.97,1.25,19.98,0.00,42.80,5.00,1.00,6682.00,2794.00,62.00,647.00,0.00,3179.00
2021,12,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1732.00,195.00,83.64,0.00,29.63,0.89,80.84,7.00,0.00,12775.00,5761.00,0.00,810.00,16.00,6188.00
2021,12,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",277.00,53.00,22.76,0.00,7.48,0.95,21.81,3.00,0.00,3599.00,1432.00,0.00,311.00,100.00,1756.00
2021,12,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",7827.00,949.00,369.10,14.43,215.20,8.12,342.15,39.00,7.00,67795.00,31313.00,1241.00,6904.00,285.00,28052.00
2021,12,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2080.00,289.00,91.71,1.54,63.06,1.27,131.42,21.00,6.00,18509.00,5778.00,128.00,2362.00,65.00,10176.00
2021,12,AA,American Airlines Network,DEN,"Denver, CO: Denver International",816.00,159.00,56.29,1.78,57.11,1.00,42.82,2.00,0.00,8131.00,2527.00,172.00,2370.00,18.00,3044.00
2021,12,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11780.00,1720.00,619.02,38.50,342.27,11.32,708.89,60.00,4.00,147757.00,67004.00,2849.00,10980.00,388.00,66536.00
2021,12,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",306.00,55.00,30.97,0.00,5.44,0.81,17.78,5.00,3.00,2501.00,1402.00,0.00,132.00,48.00,919.00
2021,12,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",602.00,128.00,47.31,0.52,58.86,0.00,21.31,7.00,1.00,5805.00,2302.00,22.00,2236.00,0.00,1245.00
2021,12,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",608.00,85.00,45.88,0.00,16.73,0.00,22.38,9.00,2.00,4366.00,2367.00,0.00,525.00,0.00,1474.00
2021,12,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",136.00,22.00,10.08,0.00,2.55,0.00,9.38,0.00,0.00,1204.00,552.00,0.00,76.00,0.00,576.00
2021,12,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",492.00,77.00,35.86,0.29,15.16,0.06,25.63,4.00,0.00,4691.00,2024.00,12.00,885.00,6.00,1764.00
2021,12,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1367.00,228.00,92.74,3.42,61.99,1.48,68.37,19.00,1.00,18546.00,6362.00,162.00,1794.00,30.00,10198.00
2021,12,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1170.00,228.00,79.25,3.02,79.78,2.08,63.87,3.00,1.00,12093.00,4897.00,138.00,2652.00,168.00,4238.00
2021,12,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2770.00,587.00,220.35,6.97,221.28,5.45,132.95,16.00,8.00,38160.00,17691.00,589.00,7911.00,390.00,11579.00
2021,12,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1946.00,294.00,109.63,3.16,97.85,3.01,80.35,30.00,0.00,15900.00,6047.00,295.00,4032.00,161.00,5365.00
2021,12,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1517.00,271.00,112.27,2.04,62.57,1.46,92.66,4.00,1.00,12870.00,5068.00,150.00,2016.00,107.00,5529.00
2021,12,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5387.00,1042.00,358.61,9.86,333.53,6.82,333.19,52.00,6.00,84647.00,39026.00,956.00,11500.00,327.00,32838.00
2021,12,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",311.00,56.00,21.26,1.00,10.13,0.66,22.96,4.00,0.00,5222.00,1846.00,672.00,371.00,23.00,2310.00
2021,12,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4112.00,565.00,186.45,11.78,139.84,4.85,222.08,36.00,5.00,44656.00,17064.00,849.00,5185.00,139.00,21419.00
2021,12,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2494.00,323.00,127.60,3.90,53.90,5.24,132.36,11.00,1.00,25261.00,10777.00,175.00,1846.00,248.00,12215.00
2021,12,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4247.00,592.00,239.92,12.12,159.64,8.51,171.80,18.00,13.00,37745.00,18311.00,1072.00,4983.00,324.00,13055.00
2021,12,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",648.00,113.00,48.77,0.49,36.82,0.49,26.44,0.00,1.00,4632.00,2105.00,18.00,1129.00,14.00,1366.00
2021,12,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",492.00,104.00,43.31,0.87,32.47,0.71,26.64,0.00,4.00,5733.00,2234.00,38.00,1656.00,20.00,1785.00
2021,12,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",730.00,170.00,56.55,0.93,89.93,0.19,22.39,2.00,5.00,8295.00,3415.00,42.00,2867.00,21.00,1950.00
2021,12,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",298.00,72.00,31.07,0.36,25.63,0.00,14.94,1.00,1.00,4261.00,2225.00,22.00,827.00,0.00,1187.00
2021,12,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1112.00,204.00,93.54,2.04,37.85,2.65,67.91,4.00,1.00,12015.00,5687.00,166.00,1232.00,93.00,4837.00
2021,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",765.00,135.00,67.49,0.00,17.60,0.00,49.91,8.00,1.00,7275.00,3156.00,0.00,613.00,0.00,3506.00
2021,11,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1253.00,230.00,98.19,0.86,55.91,1.23,73.81,16.00,3.00,13812.00,7343.00,86.00,1693.00,29.00,4661.00
2021,11,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",765.00,141.00,72.62,0.03,21.49,0.00,46.86,11.00,0.00,7524.00,3744.00,2.00,687.00,0.00,3091.00
2021,11,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1847.00,267.00,106.56,2.62,52.51,2.95,102.37,33.00,1.00,15425.00,6544.00,151.00,1625.00,126.00,6979.00
2021,11,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",297.00,48.00,23.99,0.00,7.04,1.07,15.90,3.00,2.00,2632.00,1199.00,0.00,226.00,52.00,1155.00
2021,11,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",8267.00,841.00,377.17,10.40,81.08,6.39,365.96,169.00,5.00,68973.00,38851.00,528.00,2512.00,323.00,26759.00
2021,11,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",1998.00,321.00,118.00,3.19,55.22,0.00,144.58,51.00,1.00,18408.00,7104.00,93.00,1643.00,0.00,9568.00
2021,11,AA,American Airlines Network,DEN,"Denver, CO: Denver International",809.00,117.00,62.02,0.57,23.52,0.45,30.44,21.00,3.00,5010.00,2709.00,16.00,552.00,24.00,1709.00
2021,11,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11695.00,1469.00,607.61,13.62,173.74,7.30,666.73,235.00,22.00,117359.00,55479.00,1241.00,5258.00,224.00,55157.00
2021,11,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",371.00,72.00,34.27,0.12,12.90,0.38,24.34,6.00,0.00,3864.00,1817.00,34.00,376.00,42.00,1595.00
2021,11,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",570.00,134.00,53.15,1.24,54.13,1.36,24.12,16.00,2.00,7362.00,3541.00,47.00,1960.00,100.00,1714.00
2021,11,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",581.00,73.00,35.39,0.75,11.17,0.00,25.70,7.00,1.00,4267.00,2191.00,18.00,372.00,0.00,1686.00
2021,11,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",183.00,33.00,14.23,0.28,3.51,0.12,14.85,5.00,0.00,2462.00,1535.00,21.00,83.00,11.00,812.00
2021,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",577.00,115.00,53.87,0.00,23.87,0.21,37.05,9.00,0.00,7065.00,3326.00,0.00,1006.00,13.00,2720.00
2021,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1337.00,252.00,117.82,0.00,78.31,4.48,51.39,29.00,2.00,15598.00,8691.00,0.00,2557.00,228.00,4122.00
2021,11,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1156.00,187.00,75.64,2.32,23.14,2.90,83.00,13.00,0.00,10883.00,4156.00,209.00,849.00,87.00,5582.00
2021,11,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2733.00,352.00,168.62,4.37,55.65,6.25,117.11,23.00,1.00,22931.00,10896.00,296.00,1820.00,247.00,9672.00
2021,11,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1997.00,366.00,157.42,6.06,98.21,1.88,102.42,58.00,8.00,19882.00,9721.00,216.00,3085.00,93.00,6767.00
2021,11,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1446.00,253.00,104.77,1.59,60.06,2.20,84.39,18.00,0.00,14460.00,6912.00,70.00,1765.00,105.00,5608.00
2021,11,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5185.00,1149.00,402.72,6.76,395.91,6.14,337.46,109.00,12.00,76112.00,35450.00,401.00,13470.00,160.00,26631.00
2021,11,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",390.00,92.00,52.44,0.26,10.68,1.25,27.37,4.00,0.00,5893.00,3731.00,20.00,284.00,93.00,1765.00
2021,11,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4171.00,521.00,231.66,4.55,85.88,3.42,195.49,90.00,2.00,37291.00,19302.00,130.00,2403.00,165.00,15291.00
2021,11,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2508.00,336.00,153.53,3.47,56.24,4.81,117.95,33.00,2.00,24038.00,10292.00,222.00,1642.00,283.00,11599.00
2021,11,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4503.00,487.00,191.32,3.83,57.19,4.25,230.41,96.00,7.00,43431.00,19788.00,694.00,2151.00,134.00,20664.00
2021,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",659.00,88.00,42.25,1.00,7.30,3.12,34.32,10.00,8.00,7838.00,3336.00,505.00,258.00,131.00,3608.00
2021,11,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",501.00,92.00,44.01,0.58,25.73,0.21,21.48,7.00,2.00,4658.00,2059.00,15.00,738.00,19.00,1827.00
2021,11,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",776.00,109.00,41.09,2.00,20.06,2.20,43.64,17.00,0.00,7154.00,2927.00,220.00,552.00,64.00,3391.00
2021,11,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",267.00,52.00,24.83,0.00,5.28,1.80,20.09,7.00,0.00,2401.00,1233.00,0.00,162.00,29.00,977.00
2021,11,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1162.00,207.00,89.63,2.69,41.86,1.96,70.86,20.00,0.00,10707.00,4758.00,79.00,1176.00,101.00,4593.00
2021,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",713.00,141.00,66.15,0.95,21.06,1.30,51.54,32.00,0.00,10559.00,4838.00,65.00,1265.00,49.00,4342.00
2021,10,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1263.00,275.00,105.50,6.53,64.96,0.52,97.50,51.00,3.00,19491.00,7905.00,494.00,3021.00,56.00,8015.00
